"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1612","Негативный тест: авторизация без указания обязательного поля username","","2026-08-13","passed","2026-08-13","","api_tests.AuthLoginTests","api_tests.AuthLoginTests","authUserWithoutUsername"
"","2140","Негативный тест: пользователь при попытке положить деньги на несуществующий аккаунт не пополняет свой счёт","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositIntoNonExistedAccount"
"","1719","Позитивный тест: пользователь может изменить имя на другое валидное [2] updatedUserName=UserUserUserUserU User","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCanChangeHisNameWithValidData"
"","1546","Негативный тест: пользователь не может изменить имя указав не валидное [5] updatedUserName=$%^&*()@# User","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","0","Негативный тест: запрос подтверждения операции перевода с проверкой на мошенничество не выполняется с чужим токеном","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCannotTransferMoneyWhenRequestReturnsForbidden"
"","0","Позитивный тест: пользователь пополняет свой аккаунт валидной суммой","","2026-08-13","skipped","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositHisAccountOld"
"","5945","Негативный тест: пользователь не может изменить имя указав не валидное [3] updatedUserName=User User1","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","1282","Негативный тест: пользователь не может выполнить запрос на изменение имени с null значением","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithNull"
"","3761","Негативный тест: авторизация без указания обязательного поля password","","2026-08-13","passed","2026-08-13","","api_tests.AuthLoginTests","api_tests.AuthLoginTests","authUserWithoutPassword"
"","3068","Позитивный тест: пользователь может положить деньги на свой аккаунт несколько раз с общей суммой больше 5000","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositMoneyIntoHisAccountSeveralTimesWithCommonAmountMore5000"
"","2310","Позитивный тест: пользователь может положить деньги на свои любые аккаунты","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositMoneyIntoHisAccounts"
"","0","Негативный тест: при переводе денег во время проверки на мошенничество запрос упал с 500 ошибкой","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyAfterApproveTransferWhenInternalServerErrorDuringFraudCheck"
"","1480","Позитивный тест: пользователь пополняет свой аккаунт валидной суммой [1] incomingMoney=0.01, expectedBalance=0.01","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositHisAccount"
"","0","Негативный тест: при переводе денег во время проверки на мошенничество запрос упал по timeout","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyAfterApproveTransferWhenTimeoutDuringFraudCheck"
"","0","Негативный тест: пользователь не может переводить деньги с/на один и тот же свой аккаунт","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyFromToSameHisAccount"
"","2743","Позитивный тест: пользователь может переводить деньги на аккаунт другого пользователя [4] moneyToDeposit=5000.0, moneyToTransfer=10000.0","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCanTransferMoneyToSomeoneElseExistedAccount"
"","1456","Позитивный тест: пользователь пополняет свой аккаунт валидной суммой [2] incomingMoney=2500, expectedBalance=2500.0","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositHisAccount"
"","1506","Негативный тест: выполнение запроса на удаление несуществующего юзера","","2026-08-13","passed","2026-08-13","","api_tests.AdminUsersTests","api_tests.AdminUsersTests","deleteNonexistentUser"
"","2278","Негативный тест: пользователь не может переводить деньги с чужого аккаунта на свой","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyFromSomeoneElseExistedAccountToHisOwn"
"","0","Негативный тест: запрос подтверждения операции перевода с проверкой на мошенничество не выполняется с без обязательных полей","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCannotTransferMoneyWhenRequestReturnsBadRequest"
"","1","Позитивный тест: при переводе денег во время проверки на мошенничество транзакция  подтверждена после требования об обязательной верификации","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyWithApproveVerificationRequired"
"","1590","Позитивный тест: пользователь может изменить имя на другое валидное [1] updatedUserName=U U","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCanChangeHisNameWithValidData"
"","8048","Позитивный тест: пользователь может изменить имя, как у другого пользователя","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCanChangeHisNameToAnotherUserNameUpdated"
"","1475","Негативный тест: пользователь не может изменить имя указав не валидное [1] updatedUserName=U","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","1869","Негативный тест: пользователь не может переводить сумму меньше 0.01 [1] moneyToDeposit=0.1, moneyToTransfer=-0.01, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyToSomeoneElseExistedAccountLessThanMinimumLimit"
"","0","Негативный тест: пользователь не может пополнить свой аккаунт суммой меньше 0.01","","2026-08-13","skipped","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositHisAccountMoneyLessThanMiniumLimitOld"
"","8512","Негативный тест: пользователь не может переводить деньги при нулевом балансе","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyToSomeoneElseExistedAccountWhenHisAccountBalanceIsZero"
"","3316","Позитивный тест: пользователь может переводить деньги на аккаунт другого пользователя [3] moneyToDeposit=5000.0, moneyToTransfer=9999.99","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCanTransferMoneyToSomeoneElseExistedAccount"
"","1384","Позитивный тест: пользователь пополняет свой аккаунт валидной суммой [3] incomingMoney=4999.99, expectedBalance=4999.99","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositHisAccount"
"","0","Позитивный тест: при переводе денег во время проверки на мошенничество транзакция  подтверждена после требования об обязательном ревью","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyWithApproveReviewRequired"
"","0","Негативный тест: при переводе денег во время проверки на мошенничество запрос упал с 400 ошибкой","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyAfterApproveTransferWhenBadRequestDuringFraudCheck"
"","1278","Негативный тест: пользователь не может изменить имя указав не валидное [7] updatedUserName=  """" ","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","1466","Негативный тест: выполнение запроса на получение списка юзеров без указания token","","2026-08-13","passed","2026-08-13","","api_tests.AdminUsersTests","api_tests.AdminUsersTests","getUsersWithoutToken"
"","1218","Негативный тест: пользователь не может изменить имя указав не валидное [6] updatedUserName=","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","2282","Негативный тест: пользователь не может переводить сумму меньше 0.01 [2] moneyToDeposit=0.1, moneyToTransfer=0.0, errorMessage=Invalid transfer: insufficient funds or invalid accounts","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyToSomeoneElseExistedAccountLessThanMinimumLimit"
"","2340","Негативный тест: пользователь не может пополнить свой аккаунт суммой меньше 0.01 [1] incomingMoney=-0.01, expectedBalance=0.0, errorMessage=Invalid account or amount","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositHisAccountMoneyLessThanMiniumLimit"
"","1453","Негативный тест: пользователь не может изменить имя указав не валидное [4] updatedUserName=User User!","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","0","Негативный тест: пользователь не может переводить сумму меньше 0.01","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyToSomeoneElseExistedAccountLessThanMinimumLimitOld"
"","4830","Негативный тест: получение информации о транзакциях по аккаунту без передачи токена пользователя","","2026-08-13","passed","2026-08-13","","api_tests.AccountsTransactionsTests","api_tests.AccountsTransactionsTests","getAccountTransactionsWithoutUserToken"
"","1308","Негативный тест: пользователь не может изменить имя указав не валидное [2] updatedUserName=User User User","","2026-08-13","passed","2026-08-13","","api_tests.ChangeUserNameTests","api_tests.ChangeUserNameTests","userCannotChangeHisNameWithInvalidData"
"","1776","Позитивный тест: пользователь пополняет свой аккаунт валидной суммой [4] incomingMoney=5000.0, expectedBalance=5000.0","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCanDepositHisAccount"
"","1200","Негативный тест: пользователь не может переводить деньги с несуществующего аккаунта","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyFromNonExistedAccount"
"","1500","Негативный тест: выполнение запроса на удаление юзера без указания token","","2026-08-13","passed","2026-08-13","","api_tests.AdminUsersTests","api_tests.AdminUsersTests","deleteUserWithoutToken"
"","1388","Негативный тест: пользователь не может переводить деньги на несуществующий аккаунт","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyFromToNonExistedAccount"
"","2879","Негативный тест: пользователь не может положить деньги на чужой аккаунт","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositMoneyIntoSomeElseAccount"
"","3611","Позитивный тест: пользователь может переводить деньги на аккаунт другого пользователя [2] moneyToDeposit=2500.0, moneyToTransfer=2500.0","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCanTransferMoneyToSomeoneElseExistedAccount"
"","0","Негативный тест: при переводе денег проверка транзакции на мошенничество выполнена с блокировкой транзакции","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCannotTransferMoneyWhenTransactionIsBlocked"
"","2703","Негативный тест: пользователь не может переводить сумму больше 10000","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCannotTransferMoneyToSomeoneElseExistedAccountMoreThanMaximumLimit"
"","0","Позитивный тест: при переводе денег во время проверки на мошенничество транзакция  подтверждена после требования об дополнительной обязательной верификации","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyWithApproveAdditionalVerificationRequired"
"","0","Негативный тест: пользователь не может пополнить свой аккаунт суммой больше 5000","","2026-08-13","skipped","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositHisAccountMoneyMoreThanMaximumValue5000Old"
"","1734","Негативный тест: пользователь не может пополнить свой аккаунт суммой меньше 0.01 [2] incomingMoney=0.0, expectedBalance=0.0, errorMessage=Invalid account or amount","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositHisAccountMoneyLessThanMiniumLimit"
"","1873","Позитивный тест: пользователь может переводить деньги между своими же аккаунтами","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","userCanTransferMoneyBetweenHisAccounts"
"","1753","Негативный тест: пользователь не может пополнить свой аккаунт суммой больше 5000","","2026-08-13","passed","2026-08-13","","api_tests.DepositMoneyTests","api_tests.DepositMoneyTests","userCannotDepositHisAccountMoneyMoreThanMaximumValue5000"
"","0","Позитивный тест: при переводе денег проверка транзакции на мошенничество выполнена с автоматическим подтверждением транзакции","","2026-08-13","skipped","2026-08-13","","api_tests.TransferMoneyWithFraudChecksTests","api_tests.TransferMoneyWithFraudChecksTests","userCanTransferMoneyWithApprovedFraudCheckTransaction"
"","2865","Позитивный тест: при переводе пользователем денег пользователю на один из двух аккаунтов, другой аккаунт не пополняется","","2026-08-13","passed","2026-08-13","","api_tests.TransferMoneyTests","api_tests.TransferMoneyTests","UserCanTransferMoneyToSomeoneElseUserWithTwoExistedAccounts"
